time,posterior_mean
136.0,344.0230712890625
137.0,344.0253601074219
138.0,344.02764892578125
139.0,344.0299987792969
140.0,344.0322570800781
141.0,344.0345764160156
142.0,344.036865234375
143.0,344.0391540527344
144.0,344.04150390625
145.0,344.0437927246094
146.0,344.0460510253906
147.0,344.04833984375
148.0,344.0505676269531
149.0,344.0527648925781
150.0,344.054931640625
151.0,344.0570068359375
152.0,344.05908203125
153.0,344.0611572265625
154.0,344.06317138671875
155.0,344.06512451171875
156.0,344.06707763671875
157.0,344.0689697265625
158.0,344.07086181640625
159.0,344.07275390625
160.0,344.0745544433594
161.0,344.0763854980469
162.0,344.07818603515625
163.0,344.07989501953125
164.0,344.0816345214844
165.0,344.08331298828125
166.0,344.0849609375
167.0,344.0865478515625
168.0,344.088134765625
169.0,344.0896301269531
170.0,344.0910949707031
171.0,344.092529296875
172.0,344.0938415527344
173.0,344.09521484375
174.0,344.09649658203125
175.0,344.09771728515625
176.0,344.09893798828125
177.0,344.1001281738281
178.0,344.1012268066406
179.0,344.102294921875
180.0,344.10333251953125
181.0,344.1042785644531
182.0,344.1051940917969
183.0,344.10614013671875
184.0,344.1069641113281
185.0,344.1077880859375
186.0,344.1084899902344
187.0,344.1092834472656
188.0,344.10992431640625
189.0,344.110595703125
190.0,344.1111755371094
191.0,343.6407470703125
192.0,343.1665344238281
193.0,342.6871337890625
194.0,342.2019958496094
195.0,341.71148681640625
196.0,341.2173156738281
197.0,340.72119140625
198.0,340.22442626953125
199.0,339.72613525390625
200.0,339.2248229980469
201.0,338.71820068359375
202.0,338.20526123046875
203.0,337.6861267089844
204.0,337.16229248046875
205.0,336.63525390625
206.0,336.10638427734375
207.0,335.57647705078125
208.0,335.0461730957031
209.0,334.51580810546875
210.0,333.9856262207031
211.0,333.4561462402344
212.0,332.9277038574219
213.0,332.4009704589844
214.0,331.8758850097656
215.0,331.35174560546875
216.0,330.8285217285156
217.0,330.3062438964844
218.0,329.7855529785156
219.0,329.26739501953125
220.0,328.75213623046875
221.0,328.24005126953125
222.0,327.73052978515625
223.0,327.2223815917969
224.0,326.7149963378906
225.0,326.207763671875
226.0,325.7004699707031
227.0,325.19329833984375
228.0,324.6864318847656
229.0,324.1804504394531
230.0,323.67523193359375
231.0,323.1741638183594
232.0,322.673095703125
233.0,322.1709899902344
234.0,321.6677551269531
235.0,321.1633605957031
236.0,320.6583557128906
237.0,320.1533508300781
238.0,319.6483459472656
239.0,319.1439514160156
240.0,318.64013671875
241.0,318.1366271972656
242.0,317.63311767578125
243.0,317.1297302246094
244.0,316.62628173828125
245.0,316.1223449707031
246.0,315.6176452636719
247.0,315.11181640625
248.0,314.6039733886719
249.0,314.0941162109375
250.0,313.5820617675781
251.0,313.06842041015625
252.0,312.55413818359375
253.0,312.03924560546875
254.0,311.5232238769531
255.0,311.0056457519531
256.0,310.4860534667969
257.0,309.9643249511719
258.0,309.4393615722656
259.0,308.9102478027344
260.0,308.37799072265625
261.0,308.37677001953125
262.0,308.37554931640625
263.0,308.3742980957031
264.0,308.37310791015625
265.0,308.3719482421875
266.0,308.3707275390625
267.0,308.36956787109375
268.0,308.368408203125
269.0,308.3672790527344
270.0,308.3661193847656
271.0,308.3649597167969
272.0,308.36383056640625
273.0,308.36273193359375
274.0,308.3616027832031
275.0,308.3605041503906
276.0,308.3594055175781
277.0,308.3583068847656
278.0,308.35723876953125
279.0,308.3561706542969
280.0,308.3551025390625
281.0,308.3540344238281
282.0,308.3529968261719
283.0,308.35198974609375
284.0,308.3509826660156
285.0,308.3499450683594
286.0,308.34893798828125
287.0,308.34796142578125
288.0,308.346923828125
289.0,308.3459777832031
290.0,308.3450012207031
291.0,308.34405517578125
292.0,308.3431396484375
293.0,308.3421630859375
294.0,308.3411865234375
295.0,308.3403015136719
296.0,308.3393859863281
297.0,308.3384704589844
298.0,308.3375244140625
299.0,308.336669921875
300.0,308.33575439453125
