time,posterior_mean
178.0,1.180566430091858
179.0,1.1798083782196045
180.0,1.1790614128112793
181.0,1.1783260107040405
182.0,1.1776014566421509
183.0,1.176886796951294
184.0,1.1761845350265503
185.0,1.1754926443099976
186.0,1.1748117208480835
187.0,1.1741403341293335
188.0,1.1734800338745117
189.0,1.1728284358978271
190.0,1.1721867322921753
191.0,1.1720705032348633
192.0,1.171995997428894
193.0,1.1719567775726318
194.0,1.1719330549240112
195.0,1.1719287633895874
196.0,1.1719392538070679
197.0,1.1719353199005127
198.0,1.1719084978103638
199.0,1.1718459129333496
200.0,1.1717466115951538
201.0,1.171621561050415
202.0,1.1714603900909424
203.0,1.1712455749511719
204.0,1.1709723472595215
205.0,1.170593023300171
206.0,1.1701003313064575
207.0,1.1694949865341187
208.0,1.168804407119751
209.0,1.1680347919464111
210.0,1.1672080755233765
211.0,1.1663398742675781
212.0,1.1654597520828247
213.0,1.164603352546692
214.0,1.1637827157974243
215.0,1.1630275249481201
216.0,1.1623371839523315
217.0,1.1616936922073364
218.0,1.1610808372497559
219.0,1.1604912281036377
220.0,1.159927487373352
221.0,1.1594018936157227
222.0,1.1589055061340332
223.0,1.1584140062332153
224.0,1.1579110622406006
225.0,1.157390832901001
226.0,1.156844973564148
227.0,1.1562798023223877
228.0,1.155707597732544
229.0,1.155134916305542
230.0,1.1545777320861816
231.0,1.1541019678115845
232.0,1.1536682844161987
233.0,1.1532795429229736
234.0,1.1529359817504883
235.0,1.1526318788528442
236.0,1.1523723602294922
237.0,1.1521599292755127
238.0,1.1519889831542969
239.0,1.151849389076233
240.0,1.1517254114151
241.0,1.1516033411026
242.0,1.1514694690704346
243.0,1.1513069868087769
244.0,1.151107907295227
245.0,1.150872826576233
246.0,1.1506023406982422
247.0,1.1503056287765503
248.0,1.1499820947647095
249.0,1.149647831916809
250.0,1.1493257284164429
251.0,1.1490103006362915
252.0,1.1486907005310059
253.0,1.1483635902404785
254.0,1.1480470895767212
255.0,1.1477551460266113
256.0,1.1474820375442505
257.0,1.1472218036651611
258.0,1.146982192993164
259.0,1.146759033203125
260.0,1.1465458869934082
261.0,1.146325707435608
262.0,1.1461100578308105
263.0,1.1458991765975952
264.0,1.1456924676895142
265.0,1.1454898118972778
266.0,1.1452897787094116
267.0,1.1450926065444946
268.0,1.1448986530303955
269.0,1.1447075605392456
270.0,1.144518256187439
271.0,1.1443324089050293
272.0,1.1441482305526733
273.0,1.143966555595398
274.0,1.143787145614624
275.0,1.143609642982483
276.0,1.1434348821640015
277.0,1.1432621479034424
278.0,1.1430913209915161
279.0,1.1429227590560913
280.0,1.1427559852600098
281.0,1.1425915956497192
282.0,1.1424293518066406
283.0,1.142268419265747
284.0,1.1421102285385132
285.0,1.1419531106948853
286.0,1.1417981386184692
287.0,1.1416455507278442
288.0,1.1414942741394043
289.0,1.141345500946045
290.0,1.141197919845581
291.0,1.14105224609375
292.0,1.1409085988998413
293.0,1.140766978263855
294.0,1.1406265497207642
295.0,1.140487790107727
296.0,1.1403515338897705
297.0,1.1402162313461304
298.0,1.1400823593139648
299.0,1.1399507522583008
300.0,1.1398203372955322
