time,posterior_mean
1.0,0.726113498210907
2.0,0.7505856156349182
3.0,0.7607153058052063
4.0,0.7659575343132019
5.0,0.7696983814239502
6.0,0.7721877098083496
7.0,0.7733756899833679
8.0,0.7740863561630249
9.0,0.77451491355896
10.0,0.7747756242752075
11.0,0.7749363780021667
12.0,0.7750361561775208
13.0,0.7751001119613647
14.0,0.7751416563987732
15.0,0.7751694917678833
16.0,0.7751877307891846
17.0,0.7752004861831665
18.0,0.7752090096473694
19.0,0.7752149701118469
20.0,0.7752191424369812
21.0,0.77522212266922
22.0,0.7752242088317871
23.0,0.775225818157196
24.0,0.775226891040802
25.0,0.7752275466918945
26.0,0.7752281427383423
27.0,0.7752283215522766
28.0,0.7752286195755005
29.0,0.7752289772033691
30.0,0.7752290368080139
31.0,0.7752290368080139
32.0,0.7752293348312378
33.0,0.7752294540405273
34.0,0.7752293348312378
35.0,0.7752292156219482
36.0,0.7752295136451721
37.0,0.7752293348312378
38.0,0.7752293944358826
39.0,0.7752293348312378
40.0,0.7752293348312378
41.0,0.775229275226593
42.0,0.775229275226593
43.0,0.7752295136451721
44.0,0.7752295136451721
45.0,0.7752295136451721
46.0,0.7752295136451721
47.0,0.7752293944358826
48.0,0.7752293944358826
49.0,0.7752293944358826
50.0,0.7752293944358826
51.0,0.7752293944358826
52.0,0.7752293944358826
53.0,0.7752293944358826
54.0,0.7752293944358826
55.0,0.7752293944358826
56.0,0.7752293944358826
57.0,0.7752293944358826
58.0,0.7752293944358826
59.0,0.7752293944358826
60.0,0.7752293944358826
61.0,0.7752293944358826
62.0,0.7752293944358826
63.0,0.7752293944358826
64.0,0.7752293944358826
65.0,0.7752293944358826
66.0,0.7752293944358826
67.0,0.7752293944358826
68.0,0.7752293944358826
69.0,0.7752293944358826
70.0,0.7752293944358826
71.0,0.7752293944358826
72.0,0.7752293944358826
73.0,0.7752293944358826
74.0,0.7752293944358826
75.0,0.7752293944358826
76.0,0.7752293944358826
77.0,0.7752293944358826
78.0,0.7752293944358826
79.0,0.7752293944358826
80.0,0.7752293944358826
81.0,0.775257408618927
82.0,0.7753022313117981
83.0,0.7753647565841675
84.0,0.7754430174827576
85.0,0.7755382657051086
86.0,0.7756490707397461
87.0,0.7757711410522461
88.0,0.7758973240852356
89.0,0.7760255336761475
90.0,0.7761560082435608
91.0,0.7762868404388428
92.0,0.7764176726341248
93.0,0.7765476107597351
94.0,0.776675283908844
95.0,0.7767954468727112
96.0,0.776906430721283
97.0,0.7770062685012817
98.0,0.7770953178405762
99.0,0.7771682739257812
100.0,0.7772234082221985
101.0,0.7772600054740906
102.0,0.7772753834724426
103.0,0.7772743701934814
104.0,0.7772624492645264
105.0,0.7772391438484192
106.0,0.7772098183631897
107.0,0.7771784067153931
108.0,0.7771463394165039
109.0,0.7771179676055908
110.0,0.777093768119812
111.0,0.777071475982666
112.0,0.7770542502403259
113.0,0.7770437002182007
114.0,0.7770384550094604
115.0,0.7770384550094604
116.0,0.7770419716835022
117.0,0.7770489454269409
118.0,0.7770595550537109
119.0,0.777073323726654
120.0,0.7770906686782837
121.0,0.7771103382110596
122.0,0.7771316170692444
123.0,0.7771544456481934
124.0,0.7771775126457214
125.0,0.7772024273872375
126.0,0.777228593826294
127.0,0.7772559523582458
128.0,0.7772847414016724
129.0,0.7773139476776123
130.0,0.77734375
131.0,0.7773734927177429
132.0,0.7774032950401306
133.0,0.777432918548584
134.0,0.777461588382721
135.0,0.777489423751831
136.0,0.7775173187255859
137.0,0.7775436043739319
138.0,0.7775689959526062
139.0,0.7775946855545044
140.0,0.7776196002960205
141.0,0.777644157409668
142.0,0.7776689529418945
143.0,0.7776926755905151
144.0,0.7777161002159119
145.0,0.7777387499809265
146.0,0.7777605056762695
147.0,0.7777805328369141
148.0,0.7777997851371765
149.0,0.7778173685073853
150.0,0.7778350114822388
151.0,0.7778510451316833
152.0,0.7778657078742981
153.0,0.7778793573379517
154.0,0.777891993522644
155.0,0.7779033780097961
156.0,0.7779137492179871
157.0,0.7779227495193481
158.0,0.7779304385185242
159.0,0.7779372334480286
