time,posterior_mean
120.0,342.6639404296875
121.0,342.6619567871094
122.0,342.6600646972656
123.0,342.6581726074219
124.0,342.65625
125.0,342.6544494628906
126.0,342.6526794433594
127.0,342.65093994140625
128.0,342.6492614746094
129.0,342.6476135253906
130.0,342.6460266113281
131.0,342.6445007324219
132.0,342.64300537109375
133.0,342.64154052734375
134.0,342.64013671875
135.0,342.63873291015625
136.0,342.6374206542969
137.0,342.6361083984375
138.0,342.6348571777344
139.0,342.6336364746094
140.0,342.6324157714844
141.0,342.6312561035156
142.0,342.63006591796875
143.0,342.6289978027344
144.0,342.62786865234375
145.0,342.6267395019531
146.0,342.6257019042969
147.0,342.62457275390625
148.0,342.6235046386719
149.0,342.6224365234375
150.0,342.6213073730469
151.0,342.6202087402344
152.0,342.6191101074219
153.0,342.6180114746094
154.0,342.61688232421875
155.0,342.61578369140625
156.0,342.61468505859375
157.0,342.6135559082031
158.0,342.6124572753906
159.0,342.61138916015625
160.0,342.6102600097656
161.0,342.60919189453125
162.0,342.6081237792969
163.0,342.60699462890625
164.0,342.60595703125
165.0,342.6049499511719
166.0,342.6038818359375
167.0,342.6028747558594
168.0,342.6018371582031
169.0,342.600830078125
170.0,342.5998840332031
171.0,342.59893798828125
172.0,342.59796142578125
173.0,342.59698486328125
174.0,342.59613037109375
175.0,342.5951843261719
176.0,342.5943298339844
177.0,342.59344482421875
178.0,342.59259033203125
179.0,342.59173583984375
180.0,342.5909423828125
181.0,342.5901184082031
182.0,342.58935546875
183.0,342.58856201171875
184.0,342.5877380371094
185.0,342.5870056152344
186.0,342.5862121582031
187.0,342.58551025390625
188.0,342.584716796875
189.0,342.5840148925781
190.0,342.58331298828125
191.0,342.5769958496094
192.0,342.5717468261719
193.0,342.567626953125
194.0,342.5645751953125
195.0,342.56219482421875
196.0,342.560302734375
197.0,342.5583801269531
198.0,342.555419921875
199.0,342.5509338378906
200.0,342.5453186035156
201.0,342.5394287109375
202.0,342.5345764160156
203.0,342.5309143066406
204.0,342.52850341796875
205.0,342.5274963378906
206.0,342.527587890625
207.0,342.5284423828125
208.0,342.5299377441406
209.0,342.5318603515625
210.0,342.5342712402344
211.0,342.5368347167969
212.0,342.53900146484375
213.0,342.54034423828125
214.0,342.5406799316406
215.0,342.53955078125
216.0,342.5370788574219
217.0,342.5333251953125
218.0,342.52899169921875
219.0,342.5245666503906
220.0,342.52020263671875
221.0,342.5157470703125
222.0,342.5115661621094
223.0,342.50811767578125
224.0,342.5057373046875
225.0,342.5044860839844
226.0,342.50457763671875
227.0,342.5059509277344
228.0,342.5086975097656
229.0,342.51251220703125
230.0,342.5174255371094
231.0,342.5129699707031
232.0,342.50933837890625
233.0,342.5062561035156
234.0,342.50372314453125
235.0,342.50189208984375
236.0,342.5013732910156
237.0,342.5023498535156
238.0,342.5047607421875
239.0,342.5081787109375
240.0,342.5122985839844
241.0,342.51629638671875
242.0,342.51971435546875
243.0,342.5227355957031
244.0,342.5254211425781
245.0,342.52789306640625
246.0,342.5303955078125
247.0,342.5329284667969
248.0,342.53564453125
249.0,342.5381164550781
250.0,342.5400085449219
251.0,342.5416564941406
252.0,342.5434875488281
253.0,342.5455017089844
254.0,342.5473937988281
255.0,342.5487365722656
256.0,342.5497741699219
257.0,342.5503845214844
258.0,342.5507507324219
259.0,342.55096435546875
260.0,342.5509338378906
261.0,342.5506591796875
262.0,342.5503845214844
263.0,342.550048828125
264.0,342.5496826171875
265.0,342.54937744140625
266.0,342.54901123046875
267.0,342.54864501953125
268.0,342.5483093261719
269.0,342.5479431152344
270.0,342.5476379394531
271.0,342.5472717285156
272.0,342.54693603515625
273.0,342.546630859375
274.0,342.5462646484375
275.0,342.54595947265625
276.0,342.5456237792969
277.0,342.5453186035156
278.0,342.5450134277344
279.0,342.5446472167969
280.0,342.5443420410156
281.0,342.5440673828125
282.0,342.5437316894531
283.0,342.5434265136719
284.0,342.54315185546875
285.0,342.5428771972656
286.0,342.5425720214844
287.0,342.54229736328125
288.0,342.5420227050781
289.0,342.541748046875
290.0,342.5414733886719
291.0,342.54119873046875
292.0,342.5408935546875
293.0,342.5406494140625
294.0,342.5404052734375
295.0,342.5401611328125
296.0,342.5398864746094
297.0,342.53961181640625
298.0,342.53936767578125
299.0,342.53912353515625
300.0,342.53887939453125
