time,posterior_mean
1.0,0.8008096814155579
2.0,0.7845704555511475
3.0,0.7752072811126709
4.0,0.7691879272460938
5.0,0.7644416689872742
6.0,0.7609695196151733
7.0,0.7585344314575195
8.0,0.7567814588546753
9.0,0.7555306553840637
10.0,0.7546347379684448
11.0,0.7539935111999512
12.0,0.7535340785980225
13.0,0.7532042860984802
14.0,0.7529676556587219
15.0,0.7527981400489807
16.0,0.7526768445968628
17.0,0.7525901198387146
18.0,0.7525281310081482
19.0,0.752483606338501
20.0,0.7524517178535461
21.0,0.7524290680885315
22.0,0.752412736415863
23.0,0.7524011135101318
24.0,0.7523926496505737
25.0,0.7523865699768066
26.0,0.7523825764656067
27.0,0.7523794174194336
28.0,0.7523772120475769
29.0,0.7523754835128784
30.0,0.7523746490478516
31.0,0.7523737549781799
32.0,0.7523730397224426
33.0,0.752372682094574
34.0,0.7523725032806396
35.0,0.7523722648620605
36.0,0.7523719668388367
37.0,0.7523719668388367
38.0,0.7523718476295471
39.0,0.7523717880249023
40.0,0.7523717880249023
41.0,0.7523717880249023
42.0,0.7523717284202576
43.0,0.7523717284202576
44.0,0.7523717284202576
45.0,0.752371609210968
46.0,0.752371609210968
47.0,0.7523717284202576
48.0,0.7523717284202576
49.0,0.7523717284202576
50.0,0.7523717284202576
51.0,0.7523717284202576
52.0,0.7523717284202576
53.0,0.7523717284202576
54.0,0.7523717284202576
55.0,0.7523717284202576
56.0,0.7523717284202576
57.0,0.7523717284202576
58.0,0.7523717284202576
59.0,0.7523717284202576
60.0,0.7523717284202576
61.0,0.7523717284202576
62.0,0.7523717284202576
63.0,0.7523717284202576
64.0,0.7523717284202576
65.0,0.7523717284202576
66.0,0.7523717284202576
67.0,0.7523717284202576
68.0,0.7523717284202576
69.0,0.7523717284202576
70.0,0.7523717284202576
71.0,0.7523717284202576
72.0,0.7523717284202576
73.0,0.7523717284202576
74.0,0.7523717284202576
75.0,0.7523717284202576
76.0,0.7523717284202576
77.0,0.7523717284202576
78.0,0.7523717284202576
79.0,0.7523717284202576
80.0,0.7523717284202576
81.0,0.7523674964904785
82.0,0.7523387670516968
83.0,0.7522858381271362
84.0,0.7522104382514954
85.0,0.7521119117736816
86.0,0.751991331577301
87.0,0.7518525123596191
88.0,0.7517024278640747
89.0,0.7515438199043274
90.0,0.7513769865036011
91.0,0.7512027025222778
92.0,0.7510218024253845
93.0,0.7508342862129211
94.0,0.7506411671638489
95.0,0.75044846534729
96.0,0.7502580285072327
97.0,0.750074028968811
98.0,0.7498980760574341
99.0,0.749734103679657
100.0,0.7495856285095215
101.0,0.7494536638259888
102.0,0.7493420839309692
103.0,0.7492464780807495
104.0,0.7491622567176819
105.0,0.7490888833999634
106.0,0.7490206360816956
107.0,0.7489549517631531
108.0,0.748891294002533
