time,posterior_mean
1.0,1.917676568031311
2.0,1.878010630607605
3.0,1.8711756467819214
4.0,1.8711026906967163
5.0,1.8718007802963257
6.0,1.8729521036148071
7.0,1.8762449026107788
8.0,1.8792316913604736
9.0,1.8817001581192017
10.0,1.8836761713027954
11.0,1.885210394859314
12.0,1.886380910873413
13.0,1.8872565031051636
14.0,1.8879073858261108
15.0,1.8883825540542603
16.0,1.8887306451797485
17.0,1.8889808654785156
18.0,1.8891631364822388
19.0,1.889294147491455
20.0,1.8893885612487793
21.0,1.8894555568695068
22.0,1.8895045518875122
23.0,1.8895379304885864
24.0,1.8895630836486816
25.0,1.8895817995071411
26.0,1.8895938396453857
27.0,1.889603614807129
28.0,1.8896100521087646
29.0,1.8896149396896362
30.0,1.8896174430847168
31.0,1.8896206617355347
32.0,1.8896223306655884
33.0,1.8896225690841675
34.0,1.889623999595642
35.0,1.8896257877349854
36.0,1.8896249532699585
37.0,1.889626145362854
38.0,1.8896260261535645
39.0,1.8896265029907227
40.0,1.8896269798278809
41.0,1.8896269798278809
42.0,1.88962721824646
43.0,1.889626145362854
44.0,1.889626145362854
45.0,1.8896262645721436
46.0,1.8896262645721436
47.0,1.889626383781433
48.0,1.889626383781433
49.0,1.889626383781433
50.0,1.889626383781433
51.0,1.889626383781433
52.0,1.889626383781433
53.0,1.889626383781433
54.0,1.889626383781433
55.0,1.889626383781433
56.0,1.889626383781433
57.0,1.889626383781433
58.0,1.889626383781433
59.0,1.889626383781433
60.0,1.889626383781433
61.0,1.889626383781433
62.0,1.889626383781433
63.0,1.889626383781433
64.0,1.889626383781433
65.0,1.889626383781433
66.0,1.889626383781433
67.0,1.889626383781433
68.0,1.889626383781433
69.0,1.889626383781433
70.0,1.889626383781433
71.0,1.889626383781433
72.0,1.889626383781433
73.0,1.889626383781433
74.0,1.889626383781433
75.0,1.889626383781433
76.0,1.889626383781433
77.0,1.889626383781433
78.0,1.889626383781433
79.0,1.889626383781433
80.0,1.889626383781433
81.0,1.8899332284927368
82.0,1.8902570009231567
83.0,1.8905936479568481
84.0,1.8909419775009155
85.0,1.891297698020935
86.0,1.891660213470459
87.0,1.8920243978500366
88.0,1.89239501953125
89.0,1.8927727937698364
90.0,1.893158197402954
91.0,1.8935519456863403
92.0,1.8939553499221802
93.0,1.8943718671798706
94.0,1.8948042392730713
95.0,1.8952527046203613
96.0,1.8957178592681885
97.0,1.8961948156356812
98.0,1.8966736793518066
99.0,1.8971583843231201
100.0,1.8976447582244873
101.0,1.898127794265747
102.0,1.8986120223999023
103.0,1.8990954160690308
104.0,1.8995736837387085
105.0,1.9000502824783325
106.0,1.9005250930786133
107.0,1.900997519493103
108.0,1.901462197303772
